# z - 10^17 eV - 10^18 eV - 10^19 eV - 10^20 eV - 10^21 eV
1.906691e-04	1.000191e+00	1.000303e+00	1.001190e+00	1.018113e+00	1.075022e+00	
1.928792e-04	1.000193e+00	1.000306e+00	1.001204e+00	1.018326e+00	1.075923e+00	
1.951148e-04	1.000195e+00	1.000310e+00	1.001218e+00	1.018543e+00	1.076835e+00	
1.973764e-04	1.000197e+00	1.000314e+00	1.001232e+00	1.018762e+00	1.077758e+00	
1.996642e-04	1.000200e+00	1.000317e+00	1.001246e+00	1.018983e+00	1.078693e+00	
2.019786e-04	1.000202e+00	1.000321e+00	1.001261e+00	1.019207e+00	1.079640e+00	
2.043197e-04	1.000204e+00	1.000325e+00	1.001275e+00	1.019434e+00	1.080598e+00	
2.066880e-04	1.000207e+00	1.000328e+00	1.001290e+00	1.019664e+00	1.081568e+00	
2.090838e-04	1.000209e+00	1.000332e+00	1.001305e+00	1.019896e+00	1.082551e+00	
2.115073e-04	1.000212e+00	1.000336e+00	1.001320e+00	1.020132e+00	1.083545e+00	
2.139589e-04	1.000214e+00	1.000340e+00	1.001335e+00	1.020370e+00	1.084552e+00	
2.164389e-04	1.000216e+00	1.000344e+00	1.001351e+00	1.020611e+00	1.085572e+00	
2.189477e-04	1.000219e+00	1.000348e+00	1.001367e+00	1.020855e+00	1.086604e+00	
2.214855e-04	1.000221e+00	1.000352e+00	1.001382e+00	1.021101e+00	1.087650e+00	
2.240528e-04	1.000224e+00	1.000356e+00	1.001398e+00	1.021351e+00	1.088708e+00	
2.266498e-04	1.000227e+00	1.000360e+00	1.001415e+00	1.021604e+00	1.089780e+00	
2.292769e-04	1.000229e+00	1.000364e+00	1.001431e+00	1.021860e+00	1.090865e+00	
2.319345e-04	1.000232e+00	1.000368e+00	1.001448e+00	1.022119e+00	1.091964e+00	
2.346229e-04	1.000235e+00	1.000373e+00	1.001464e+00	1.022381e+00	1.093077e+00	
2.373424e-04	1.000237e+00	1.000377e+00	1.001481e+00	1.022646e+00	1.094204e+00	
2.400935e-04	1.000240e+00	1.000381e+00	1.001499e+00	1.022914e+00	1.095344e+00	
2.428764e-04	1.000243e+00	1.000386e+00	1.001516e+00	1.023186e+00	1.096500e+00	
2.456916e-04	1.000246e+00	1.000390e+00	1.001534e+00	1.023461e+00	1.097670e+00	
2.485395e-04	1.000249e+00	1.000395e+00	1.001551e+00	1.023740e+00	1.098854e+00	
2.514203e-04	1.000251e+00	1.000399e+00	1.001569e+00	1.024021e+00	1.100054e+00	
2.543346e-04	1.000254e+00	1.000404e+00	1.001588e+00	1.024306e+00	1.101269e+00	
2.572826e-04	1.000257e+00	1.000409e+00	1.001606e+00	1.024595e+00	1.102499e+00	
2.602648e-04	1.000260e+00	1.000414e+00	1.001625e+00	1.024887e+00	1.103745e+00	
2.632815e-04	1.000263e+00	1.000418e+00	1.001644e+00	1.025183e+00	1.105007e+00	
2.663333e-04	1.000266e+00	1.000423e+00	1.001663e+00	1.025482e+00	1.106285e+00	
2.694204e-04	1.000269e+00	1.000428e+00	1.001682e+00	1.025785e+00	1.107579e+00	
2.725433e-04	1.000273e+00	1.000433e+00	1.001701e+00	1.026092e+00	1.108890e+00	
2.757023e-04	1.000276e+00	1.000438e+00	1.001721e+00	1.026402e+00	1.110217e+00	
2.788980e-04	1.000279e+00	1.000443e+00	1.001741e+00	1.026716e+00	1.111561e+00	
2.821308e-04	1.000282e+00	1.000448e+00	1.001761e+00	1.027034e+00	1.112923e+00	
2.854010e-04	1.000285e+00	1.000453e+00	1.001782e+00	1.027356e+00	1.114301e+00	
