1.000000e+17	3.471897e-28	2.177103e-29	3.129244e-30	0.000000e+00	0.000000e+00	0.000000e+00	
1.157423e+17	2.373205e-28	1.490162e-29	2.149253e-30	0.000000e+00	0.000000e+00	0.000000e+00	
1.339628e+17	1.621964e-28	1.016504e-29	1.478539e-30	0.000000e+00	0.000000e+00	0.000000e+00	
1.550516e+17	1.108291e-28	6.904156e-30	1.016112e-30	0.000000e+00	0.000000e+00	0.000000e+00	
1.794602e+17	7.570769e-29	4.672524e-30	6.892031e-31	0.000000e+00	0.000000e+00	0.000000e+00	
2.077114e+17	5.169442e-29	3.144600e-30	4.432980e-31	0.000000e+00	0.000000e+00	0.000000e+00	
2.404099e+17	3.527749e-29	2.098543e-30	2.712581e-31	0.000000e+00	0.000000e+00	0.000000e+00	
2.782559e+17	2.405418e-29	1.383555e-30	1.610612e-31	0.000000e+00	0.000000e+00	0.000000e+00	
3.220598e+17	1.638251e-29	8.975260e-31	9.334635e-32	0.000000e+00	0.000000e+00	0.000000e+00	
3.727594e+17	1.113902e-29	5.710617e-31	5.329503e-32	0.000000e+00	0.000000e+00	0.000000e+00	
4.314402e+17	7.555739e-30	3.560007e-31	3.023811e-32	0.000000e+00	0.000000e+00	0.000000e+00	
4.993588e+17	5.108390e-30	2.176909e-31	1.718417e-32	0.000000e+00	0.000000e+00	0.000000e+00	
5.779693e+17	3.438739e-30	1.311227e-31	9.840458e-33	0.000000e+00	0.000000e+00	0.000000e+00	
6.689549e+17	2.301855e-30	7.821942e-32	5.700075e-33	0.000000e+00	0.000000e+00	0.000000e+00	
7.742637e+17	1.530696e-30	4.647335e-32	3.345080e-33	0.000000e+00	0.000000e+00	0.000000e+00	
8.961505e+17	1.010208e-30	2.765112e-32	1.990377e-33	0.000000e+00	0.000000e+00	0.000000e+00	
1.037225e+18	6.615891e-31	1.653837e-32	1.200889e-33	0.000000e+00	0.000000e+00	0.000000e+00	
1.200508e+18	4.300162e-31	9.962482e-33	7.345754e-34	0.000000e+00	0.000000e+00	0.000000e+00	
1.389495e+18	2.777331e-31	6.058153e-33	4.550114e-34	0.000000e+00	0.000000e+00	0.000000e+00	
1.608234e+18	1.784730e-31	3.722510e-33	2.851850e-34	0.000000e+00	0.000000e+00	0.000000e+00	
1.861407e+18	1.143585e-31	2.309872e-33	1.806795e-34	0.000000e+00	0.000000e+00	0.000000e+00	
2.154435e+18	7.315617e-32	1.448975e-33	1.156291e-34	0.000000e+00	0.000000e+00	0.000000e+00	
2.493592e+18	4.681793e-32	9.175650e-34	7.463510e-35	0.000000e+00	0.000000e+00	0.000000e+00	
2.886140e+18	3.002047e-32	5.864786e-34	4.854811e-35	0.000000e+00	0.000000e+00	0.000000e+00	
3.340485e+18	1.930948e-32	3.779944e-34	3.178836e-35	0.000000e+00	0.000000e+00	0.000000e+00	
3.866354e+18	1.246403e-32	2.454968e-34	2.091919e-35	0.000000e+00	0.000000e+00	0.000000e+00	
4.475006e+18	8.082588e-33	1.605323e-34	1.382938e-35	0.000000e+00	0.000000e+00	0.000000e+00	
5.179475e+18	5.266294e-33	1.055768e-34	9.163835e-36	0.000000e+00	0.000000e+00	0.000000e+00	
5.994843e+18	3.449604e-33	6.975771e-35	6.078509e-36	0.000000e+00	0.000000e+00	0.000000e+00	
6.938568e+18	2.268166e-33	4.624410e-35	4.025085e-36	0.000000e+00	0.000000e+00	0.000000e+00	
8.030857e+18	1.498776e-33	3.073497e-35	2.654136e-36	0.000000e+00	0.000000e+00	0.000000e+00	
9.295098e+18	9.946233e-34	2.042702e-35	1.735080e-36	0.000000e+00	0.000000e+00	0.000000e+00	
1.075836e+19	6.624405e-34	1.355428e-35	1.118221e-36	0.000000e+00	0.000000e+00	0.000000e+00	
1.245197e+19	4.425004e-34	8.918354e-36	7.005460e-37	0.000000e+00	0.000000e+00	0.000000e+00	
1.441220e+19	2.962851e-34	5.852291e-36	4.185167e-37	0.000000e+00	0.000000e+00	0.000000e+00	
1.668101e+19	1.986225e-34	3.767393e-36	2.325770e-37	0.000000e+00	0.000000e+00	0.000000e+00	
1.930698e+19	1.331090e-34	2.352244e-36	1.188093e-37	0.000000e+00	0.000000e+00	0.000000e+00	
2.234634e+19	8.907179e-35	1.395342e-36	5.653322e-38	0.000000e+00	0.000000e+00	0.000000e+00	
2.586416e+19	5.932987e-35	7.690187e-37	2.598653e-38	0.000000e+00	0.000000e+00	0.000000e+00	
2.993577e+19	3.920087e-35	3.897746e-37	1.201920e-38	0.000000e+00	0.000000e+00	0.000000e+00	
3.464835e+19	2.551403e-35	1.849076e-37	5.742802e-39	0.000000e+00	0.000000e+00	0.000000e+00	
4.010279e+19	1.616415e-35	8.538032e-38	2.867851e-39	0.000000e+00	0.000000e+00	0.000000e+00	
4.641589e+19	9.775800e-36	3.987851e-38	1.500188e-39	0.000000e+00	0.000000e+00	0.000000e+00	
5.372281e+19	5.534900e-36	1.927947e-38	8.199868e-40	0.000000e+00	0.000000e+00	0.000000e+00	
6.218001e+19	2.902277e-36	9.747068e-39	4.658429e-40	0.000000e+00	0.000000e+00	0.000000e+00	
7.196857e+19	1.428911e-36	5.156559e-39	2.735902e-40	0.000000e+00	0.000000e+00	0.000000e+00	
8.329807e+19	6.841362e-37	2.845624e-39	1.652526e-40	0.000000e+00	0.000000e+00	0.000000e+00	
9.641109e+19	3.296010e-37	1.630495e-39	1.021642e-40	0.000000e+00	0.000000e+00	0.000000e+00	
1.115884e+20	1.635546e-37	9.646155e-40	6.439801e-41	0.000000e+00	0.000000e+00	0.000000e+00	
