#log10(E) [eV] - log10(beta_0) [1/yr] - log10(db_0/dE) [1/yr]
2.210000e+01	-7.693248e+00	-7.687026e+00	
2.215000e+01	-7.691934e+00	-7.686241e+00	
2.220000e+01	-7.690872e+00	-7.685719e+00	
2.225000e+01	-7.689621e+00	-7.684782e+00	
2.230000e+01	-7.688584e+00	-7.683562e+00	
2.235000e+01	-7.687333e+00	-7.682254e+00	
2.240000e+01	-7.686481e+00	-7.682671e+00	
2.245000e+01	-7.685662e+00	-7.681837e+00	
2.250000e+01	-7.684851e+00	-7.681598e+00	
2.255000e+01	-7.684283e+00	-7.681173e+00	
2.260000e+01	-7.683508e+00	-7.680140e+00	
2.265000e+01	-7.682838e+00	-7.679576e+00	
2.270000e+01	-7.682054e+00	-7.678830e+00	
2.275000e+01	-7.681426e+00	-7.677875e+00	
2.280000e+01	-7.680607e+00	-7.676783e+00	
2.285000e+01	-7.679745e+00	-7.675814e+00	
2.290000e+01	-7.678792e+00	-7.674548e+00	
2.295000e+01	-7.677897e+00	-7.673400e+00	
2.300000e+01	-7.676868e+00	-7.672007e+00	
2.305000e+01	-7.675740e+00	-7.670477e+00	
2.310000e+01	-7.674521e+00	-7.668910e+00	
2.315000e+01	-7.673231e+00	-7.667198e+00	
2.320000e+01	-7.671833e+00	-7.665403e+00	
2.325000e+01	-7.670343e+00	-7.663463e+00	
2.330000e+01	-7.668741e+00	-7.661396e+00	
2.335000e+01	-7.667032e+00	-7.659251e+00	
2.340000e+01	-7.665226e+00	-7.656986e+00	
2.345000e+01	-7.663309e+00	-7.654631e+00	
2.350000e+01	-7.661291e+00	-7.652162e+00	
2.355000e+01	-7.659165e+00	-7.649587e+00	
2.360000e+01	-7.656935e+00	-7.646932e+00	
2.365000e+01	-7.654608e+00	-7.644178e+00	
2.370000e+01	-7.652179e+00	-7.641337e+00	
2.375000e+01	-7.649654e+00	-7.638413e+00	
2.380000e+01	-7.647036e+00	-7.635405e+00	
2.385000e+01	-7.644327e+00	-7.632321e+00	
2.390000e+01	-7.641531e+00	-7.629160e+00	
2.395000e+01	-7.638649e+00	-7.625928e+00	
2.400000e+01	-7.635685e+00	-7.622625e+00	
